event_type,start,workcenter_resource_id,human_resource_id
Production,2023-12-27T15:13:20.306369804,1,2
Production,2023-12-27T15:13:20.306371728,1,2
Production,2023-12-27T15:13:20.306372940,1,2
Production,2023-12-27T15:13:20.306374693,1,2
Production,2023-12-27T15:13:20.306376086,1,1
Production,2023-12-27T15:13:20.306378170,1,2
Setup,2023-12-27T15:13:20.306379673,1,2
Setup,2023-12-27T15:13:20.306380995,1,2
Blocked,2023-12-27T15:13:20.306382388,1,0
Blocked,2023-12-27T15:13:20.306383410,1,0
Blocked,2023-12-27T15:13:20.306384732,1,0
Blocked,2023-12-27T15:13:20.306385724,1,0
Setup,2023-12-27T15:13:20.306387157,1,1
Setup,2023-12-27T15:13:20.306406944,1,1
Blocked,2023-12-27T15:13:20.306408427,1,0
Blocked,2023-12-27T15:13:20.306409489,1,0
Production,2023-12-27T15:13:20.306410932,1,2
Production,2023-12-27T15:13:20.306412274,1,2
Setup,2023-12-27T15:13:20.306413737,1,1
Setup,2023-12-27T15:13:20.306414989,1,1
Blocked,2023-12-27T15:13:20.306416362,1,0
Blocked,2023-12-27T15:13:20.306417394,1,0
Blocked,2023-12-27T15:13:20.306418716,1,0
Blocked,2023-12-27T15:13:20.306419728,1,0
Blocked,2023-12-27T15:13:20.306421031,1,0
Blocked,2023-12-27T15:13:20.306422053,1,0
Setup,2023-12-27T15:13:20.306423686,1,2
Setup,2023-12-27T15:13:20.306424968,1,1
Setup,2023-12-27T15:13:20.306426180,1,1
Setup,2023-12-27T15:13:20.306428114,1,2
Setup,2023-12-27T15:13:20.306429637,1,2
Setup,2023-12-27T15:13:20.306430989,1,1
Setup,2023-12-27T15:13:20.306432262,1,1
Setup,2023-12-27T15:13:20.306452650,1,1
Setup,2023-12-27T15:13:20.306454353,1,2
Setup,2023-12-27T15:13:20.306456317,1,1
Production,2023-12-27T15:13:20.306457820,1,1
Production,2023-12-27T15:13:20.306459232,1,1
Production,2023-12-27T15:13:20.306460825,1,1
Production,2023-12-27T15:13:20.306462358,1,1
Production,2023-12-27T15:13:20.306463901,1,2
Production,2023-12-27T15:13:20.306483799,1,2
Production,2023-12-27T15:13:20.306485412,1,2
Production,2023-12-27T15:13:20.306486804,1,2
Setup,2023-12-27T15:13:20.306488397,1,1
Setup,2023-12-27T15:13:20.306489850,1,2
Setup,2023-12-27T15:13:20.306491132,1,2
Setup,2023-12-27T15:13:20.306492966,1,1
Blocked,2023-12-27T15:13:20.306494288,1,0
Blocked,2023-12-27T15:13:20.306495310,1,0
Blocked,2023-12-27T15:13:20.306496623,1,0
Blocked,2023-12-27T15:13:20.306497665,1,0
Production,2023-12-27T15:13:20.306499127,1,1
Production,2023-12-27T15:13:20.306500370,1,2
Production,2023-12-27T15:13:20.306501813,1,1
Production,2023-12-27T15:13:20.306503736,1,2
Production,2023-12-27T15:13:20.306529224,1,1
Production,2023-12-27T15:13:20.306530757,1,2
Production,2023-12-27T15:13:20.306532029,1,2
Production,2023-12-27T15:13:20.306533973,1,1
Setup,2023-12-27T15:13:20.306535516,1,1
Setup,2023-12-27T15:13:20.306536768,1,1
Setup,2023-12-27T15:13:20.306538331,1,1
Setup,2023-12-27T15:13:20.306539694,1,2
Setup,2023-12-27T15:13:20.306540906,1,1
Setup,2023-12-27T15:13:20.306542699,1,1
Setup,2023-12-27T15:13:20.306544032,1,2
Setup,2023-12-27T15:13:20.306545815,1,1
Setup,2023-12-27T15:13:20.306547378,1,1
Setup,2023-12-27T15:13:20.306548611,1,1
Blocked,2023-12-27T15:13:20.306549983,1,0
Blocked,2023-12-27T15:13:20.306551065,1,0
Production,2023-12-27T15:13:20.306571133,1,2
Production,2023-12-27T15:13:20.306572756,1,1
Production,2023-12-27T15:13:20.306574048,1,2
Production,2023-12-27T15:13:20.306575932,1,1
Setup,2023-12-27T15:13:20.306577455,1,2
Setup,2023-12-27T15:13:20.306578988,1,2
Setup,2023-12-27T15:13:20.306580491,1,2
Setup,2023-12-27T15:13:20.306581923,1,1
Setup,2023-12-27T15:13:20.306583166,1,2
Setup,2023-12-27T15:13:20.306603584,1,2
Setup,2023-12-27T15:13:20.306605017,1,2
Setup,2023-12-27T15:13:20.306606910,1,2
Setup,2023-12-27T15:13:20.306608353,1,2
Setup,2023-12-27T15:13:20.306610166,1,2
Setup,2023-12-27T15:13:20.306611479,1,1
Setup,2023-12-27T15:13:20.306613483,1,2
Blocked,2023-12-27T15:13:20.306614865,1,0
Blocked,2023-12-27T15:13:20.306615917,1,0
Setup,2023-12-27T15:13:20.306617370,1,2
Setup,2023-12-27T15:13:20.306618652,1,1
Setup,2023-12-27T15:13:20.306620065,1,2
Setup,2023-12-27T15:13:20.306621878,1,2
Setup,2023-12-27T15:13:20.306641816,1,1
Setup,2023-12-27T15:13:20.306643760,1,1
Setup,2023-12-27T15:13:20.306645132,1,1
Setup,2023-12-27T15:13:20.306646936,1,1
Setup,2023-12-27T15:13:20.306648408,1,2
Setup,2023-12-27T15:13:20.306650332,1,2
Setup,2023-12-27T15:13:20.306651534,1,2
Setup,2023-12-27T15:13:20.306653358,1,1
Setup,2023-12-27T15:13:20.306654971,1,1
Setup,2023-12-27T15:13:20.306656223,1,2
Setup,2023-12-27T15:13:20.306657395,1,2
Setup,2023-12-27T15:13:20.306659209,1,1
Production,2023-12-27T15:13:20.306679377,1,2
Production,2023-12-27T15:13:20.306680829,1,2
Blocked,2023-12-27T15:13:20.306682332,1,0
Blocked,2023-12-27T15:13:20.306683394,1,0
Setup,2023-12-27T15:13:20.306684867,1,2
Setup,2023-12-27T15:13:20.306686259,1,2
Blocked,2023-12-27T15:13:20.306687612,1,0
Blocked,2023-12-27T15:13:20.306688644,1,0
Production,2023-12-27T15:13:20.306690217,1,1
Production,2023-12-27T15:13:20.306691509,1,1
Blocked,2023-12-27T15:13:20.306692842,1,0
Blocked,2023-12-27T15:13:20.306693834,1,0
Setup,2023-12-27T15:13:20.306695497,1,2
Setup,2023-12-27T15:13:20.306696819,1,1
Setup,2023-12-27T15:13:20.306698082,1,2
Setup,2023-12-27T15:13:20.306702750,1,2
Setup,2023-12-27T15:13:20.306722688,1,2
Setup,2023-12-27T15:13:20.306724662,1,2
Setup,2023-12-27T15:13:20.306725934,1,2
Setup,2023-12-27T15:13:20.306727697,1,1
Production,2023-12-27T15:13:20.306729240,1,2
Production,2023-12-27T15:13:20.306730483,1,1
Production,2023-12-27T15:13:20.306731775,1,2
Production,2023-12-27T15:13:20.306733639,1,2
Production,2023-12-27T15:13:20.306734861,1,1
Production,2023-12-27T15:13:20.306736604,1,1
Production,2023-12-27T15:13:20.306737887,1,1
Production,2023-12-27T15:13:20.306739800,1,1
Production,2023-12-27T15:13:20.306741283,1,1
Production,2023-12-27T15:13:20.306761601,1,2
Blocked,2023-12-27T15:13:20.306763094,1,0
Blocked,2023-12-27T15:13:20.306764126,1,0
Production,2023-12-27T15:13:20.306765569,1,1
Production,2023-12-27T15:13:20.306766951,1,1
Production,2023-12-27T15:13:20.306768444,1,2
Production,2023-12-27T15:13:20.306769716,1,2
Setup,2023-12-27T15:13:20.306771179,1,1
Setup,2023-12-27T15:13:20.306772492,1,2
Setup,2023-12-27T15:13:20.306773954,1,2
Setup,2023-12-27T15:13:20.306775728,1,1
Blocked,2023-12-27T15:13:20.306777060,1,0
Blocked,2023-12-27T15:13:20.306778082,1,0
Setup,2023-12-27T15:13:20.306779765,1,1
Setup,2023-12-27T15:13:20.306781058,1,2
Setup,2023-12-27T15:13:20.306782300,1,1
Setup,2023-12-27T15:13:20.306784093,1,2
Production,2023-12-27T15:13:20.306804191,1,2
Production,2023-12-27T15:13:20.306805654,1,2
Setup,2023-12-27T15:13:20.306807477,1,1
Setup,2023-12-27T15:13:20.306808770,1,1
Blocked,2023-12-27T15:13:20.306810102,1,0
Blocked,2023-12-27T15:13:20.306811225,1,0
Setup,2023-12-27T15:13:20.306812747,1,1
Setup,2023-12-27T15:13:20.306814060,1,1
Production,2023-12-27T15:13:20.306815603,1,2
Production,2023-12-27T15:13:20.306816915,1,2
Blocked,2023-12-27T15:13:20.306818268,1,0
Blocked,2023-12-27T15:13:20.306819300,1,0
Setup,2023-12-27T15:13:20.306820772,1,2
Setup,2023-12-27T15:13:20.306822085,1,2
Setup,2023-12-27T15:13:20.306823648,1,2
Setup,2023-12-27T15:13:20.306843405,1,1
Setup,2023-12-27T15:13:20.306844718,1,1
Setup,2023-12-27T15:13:20.306846671,1,2
Setup,2023-12-27T15:13:20.306848234,1,2
Setup,2023-12-27T15:13:20.306849617,1,1
Setup,2023-12-27T15:13:20.306850959,1,2
Setup,2023-12-27T15:13:20.306852843,1,2
Setup,2023-12-27T15:13:20.306854135,1,1
Setup,2023-12-27T15:13:20.306856079,1,2
Production,2023-12-27T15:13:20.306857602,1,2
Production,2023-12-27T15:13:20.306858934,1,2
Setup,2023-12-27T15:13:20.306860527,1,1
Setup,2023-12-27T15:13:20.306880415,1,1
Setup,2023-12-27T15:13:20.306882138,1,2
Setup,2023-12-27T15:13:20.306883400,1,2
Blocked,2023-12-27T15:13:20.306884773,1,0
Blocked,2023-12-27T15:13:20.306885815,1,0
Production,2023-12-27T15:13:20.306887268,1,2
Production,2023-12-27T15:13:20.306888580,1,2
Setup,2023-12-27T15:13:20.306890103,1,1
Setup,2023-12-27T15:13:20.306891365,1,2
Setup,2023-12-27T15:13:20.306892778,1,2
Setup,2023-12-27T15:13:20.306894581,1,2
Setup,2023-12-27T15:13:20.306895954,1,2
Setup,2023-12-27T15:13:20.306897807,1,1
Blocked,2023-12-27T15:13:20.306899190,1,0
Blocked,2023-12-27T15:13:20.306900282,1,0
Production,2023-12-27T15:13:20.306901795,1,1
Production,2023-12-27T15:13:20.306921722,1,2
Production,2023-12-27T15:13:20.306923045,1,2
Production,2023-12-27T15:13:20.306925129,1,2
Production,2023-12-27T15:13:20.306926421,1,1
Production,2023-12-27T15:13:20.306928255,1,1
Production,2023-12-27T15:13:20.306929527,1,1
Production,2023-12-27T15:13:20.306931300,1,2
Setup,2023-12-27T15:13:20.306932783,1,2
Setup,2023-12-27T15:13:20.306934076,1,1
Setup,2023-12-27T15:13:20.306935318,1,1
Setup,2023-12-27T15:13:20.306937181,1,2
Setup,2023-12-27T15:13:20.306938734,1,1
Setup,2023-12-27T15:13:20.306940037,1,1
Production,2023-12-27T15:13:20.306960255,1,1
Production,2023-12-27T15:13:20.306961708,1,1
Setup,2023-12-27T15:13:20.306963250,1,2
Setup,2023-12-27T15:13:20.306964523,1,2
Production,2023-12-27T15:13:20.306966056,1,2
Production,2023-12-27T15:13:20.306967298,1,2
Setup,2023-12-27T15:13:20.306968841,1,1
Setup,2023-12-27T15:13:20.306970244,1,1
Setup,2023-12-27T15:13:20.306971696,1,1
Setup,2023-12-27T15:13:20.306972939,1,1
Blocked,2023-12-27T15:13:20.306974271,1,0
Blocked,2023-12-27T15:13:20.306975313,1,0
Production,2023-12-27T15:13:20.306976746,1,2
Production,2023-12-27T15:13:20.306977978,1,1
Production,2023-12-27T15:13:20.306979271,1,1
Production,2023-12-27T15:13:20.306980994,1,2
Blocked,2023-12-27T15:13:20.306982336,1,0
Blocked,2023-12-27T15:13:20.306983368,1,0
Setup,2023-12-27T15:13:20.307003446,1,1
Setup,2023-12-27T15:13:20.307004909,1,1
Setup,2023-12-27T15:13:20.307006442,1,1
Setup,2023-12-27T15:13:20.307008045,1,2
Setup,2023-12-27T15:13:20.307009367,1,2
Setup,2023-12-27T15:13:20.307011331,1,1
Setup,2023-12-27T15:13:20.307012824,1,2
Setup,2023-12-27T15:13:20.307014126,1,2
Blocked,2023-12-27T15:13:20.307015519,1,0
Blocked,2023-12-27T15:13:20.307016551,1,0
Blocked,2023-12-27T15:13:20.307017953,1,0
Blocked,2023-12-27T15:13:20.307018975,1,0
Setup,2023-12-27T15:13:20.307020428,1,1
Setup,2023-12-27T15:13:20.307021871,1,1
Production,2023-12-27T15:13:20.307042059,1,1
Production,2023-12-27T15:13:20.307043371,1,2
Production,2023-12-27T15:13:20.307044824,1,1
Production,2023-12-27T15:13:20.307046808,1,2
Setup,2023-12-27T15:13:20.307048310,1,1
Setup,2023-12-27T15:13:20.307049683,1,1
Setup,2023-12-27T15:13:20.307051206,1,1
Setup,2023-12-27T15:13:20.307052629,1,2
Setup,2023-12-27T15:13:20.307053991,1,2
Setup,2023-12-27T15:13:20.307058369,1,2
Setup,2023-12-27T15:13:20.307059802,1,2
Setup,2023-12-27T15:13:20.307061686,1,1
Production,2023-12-27T15:13:20.307082124,1,2
Production,2023-12-27T15:13:20.307083557,1,1
Production,2023-12-27T15:13:20.307084939,1,2
Production,2023-12-27T15:13:20.307086933,1,1
Setup,2023-12-27T15:13:20.307088456,1,1
Setup,2023-12-27T15:13:20.307089698,1,2
Setup,2023-12-27T15:13:20.307090921,1,1
Setup,2023-12-27T15:13:20.307092754,1,2
Setup,2023-12-27T15:13:20.307094457,1,1
Setup,2023-12-27T15:13:20.307095750,1,1
Setup,2023-12-27T15:13:20.307097273,1,2
Setup,2023-12-27T15:13:20.307117611,1,2
Setup,2023-12-27T15:13:20.307119595,1,1
Setup,2023-12-27T15:13:20.307121007,1,1
Setup,2023-12-27T15:13:20.307122530,1,2
Setup,2023-12-27T15:13:20.307123863,1,2
Setup,2023-12-27T15:13:20.307125315,1,1
Setup,2023-12-27T15:13:20.307126658,1,1
Production,2023-12-27T15:13:20.307128271,1,1
Production,2023-12-27T15:13:20.307148409,1,1
Blocked,2023-12-27T15:13:20.307149821,1,0
Blocked,2023-12-27T15:13:20.307150883,1,0
Setup,2023-12-27T15:13:20.307152406,1,1
Setup,2023-12-27T15:13:20.307153709,1,2
Setup,2023-12-27T15:13:20.307155021,1,1
Setup,2023-12-27T15:13:20.307156835,1,1
Setup,2023-12-27T15:13:20.307158087,1,1
Setup,2023-12-27T15:13:20.307159810,1,2
Blocked,2023-12-27T15:13:20.307161213,1,0
Blocked,2023-12-27T15:13:20.307162235,1,0
Setup,2023-12-27T15:13:20.307163687,1,2
Setup,2023-12-27T15:13:20.307165040,1,2
Blocked,2023-12-27T15:13:20.307166403,1,0
Blocked,2023-12-27T15:13:20.307167404,1,0
Setup,2023-12-27T15:13:20.307168897,1,2
Setup,2023-12-27T15:13:20.307170280,1,1
Setup,2023-12-27T15:13:20.307171552,1,2
Setup,2023-12-27T15:13:20.307173416,1,2
Setup,2023-12-27T15:13:20.307174658,1,1
Setup,2023-12-27T15:13:20.307195157,1,1
Setup,2023-12-27T15:13:20.307196499,1,1
Setup,2023-12-27T15:13:20.307198363,1,1
Setup,2023-12-27T15:13:20.307199715,1,1
Setup,2023-12-27T15:13:20.307201469,1,1
Setup,2023-12-27T15:13:20.307202721,1,2
Setup,2023-12-27T15:13:20.307204524,1,2
Setup,2023-12-27T15:13:20.307205727,1,1
Setup,2023-12-27T15:13:20.307207450,1,1
Setup,2023-12-27T15:13:20.307208682,1,2
Setup,2023-12-27T15:13:20.307210626,1,1
Production,2023-12-27T15:13:20.307212149,1,1
Production,2023-12-27T15:13:20.307213531,1,2
Production,2023-12-27T15:13:20.307214693,1,1
Production,2023-12-27T15:13:20.307235312,1,2
Production,2023-12-27T15:13:20.307236925,1,1
Production,2023-12-27T15:13:20.307238398,1,1
Blocked,2023-12-27T15:13:20.307239811,1,0
Blocked,2023-12-27T15:13:20.307240853,1,0
Blocked,2023-12-27T15:13:20.307242235,1,0
Blocked,2023-12-27T15:13:20.307243257,1,0
Production,2023-12-27T15:13:20.307244810,1,2
Production,2023-12-27T15:13:20.307246163,1,2
Setup,2023-12-27T15:13:20.307247756,1,2
Setup,2023-12-27T15:13:20.307249218,1,1
Setup,2023-12-27T15:13:20.307250681,1,1
Setup,2023-12-27T15:13:20.307252595,1,1
Setup,2023-12-27T15:13:20.307272412,1,2
Setup,2023-12-27T15:13:20.307274646,1,1
Production,2023-12-27T15:13:20.307276179,1,1
Production,2023-12-27T15:13:20.307277602,1,1
Production,2023-12-27T15:13:20.307279155,1,2
Production,2023-12-27T15:13:20.307280477,1,2
Setup,2023-12-27T15:13:20.307281960,1,2
Setup,2023-12-27T15:13:20.307283453,1,1
Setup,2023-12-27T15:13:20.307284675,1,1
Setup,2023-12-27T15:13:20.307304943,1,2
Production,2023-12-27T15:13:20.307306576,1,1
Production,2023-12-27T15:13:20.307308029,1,2
Production,2023-12-27T15:13:20.307309412,1,2
Production,2023-12-27T15:13:20.307311305,1,1
Production,2023-12-27T15:13:20.307312948,1,1
Production,2023-12-27T15:13:20.307314251,1,2
Production,2023-12-27T15:13:20.307315553,1,1
Production,2023-12-27T15:13:20.307317326,1,2
Setup,2023-12-27T15:13:20.307319030,1,1
Setup,2023-12-27T15:13:20.307320312,1,1
Setup,2023-12-27T15:13:20.307340109,1,1
Setup,2023-12-27T15:13:20.307341532,1,1
Setup,2023-12-27T15:13:20.307343285,1,2
Setup,2023-12-27T15:13:20.307344578,1,2
Production,2023-12-27T15:13:20.307346201,1,1
Production,2023-12-27T15:13:20.307347493,1,1
Production,2023-12-27T15:13:20.307349277,1,1
Production,2023-12-27T15:13:20.307350689,1,1
Setup,2023-12-27T15:13:20.307352192,1,2
Setup,2023-12-27T15:13:20.307353444,1,2
Blocked,2023-12-27T15:13:20.307354847,1,0
Blocked,2023-12-27T15:13:20.307355879,1,0
Production,2023-12-27T15:13:20.307376087,1,1
Production,2023-12-27T15:13:20.307377440,1,2
Production,2023-12-27T15:13:20.307378772,1,2
Production,2023-12-27T15:13:20.307380736,1,1
Setup,2023-12-27T15:13:20.307382409,1,2
Setup,2023-12-27T15:13:20.307383832,1,1
Setup,2023-12-27T15:13:20.307385154,1,2
Setup,2023-12-27T15:13:20.307387028,1,1
Setup,2023-12-27T15:13:20.307388490,1,2
Setup,2023-12-27T15:13:20.307389863,1,2
Setup,2023-12-27T15:13:20.307391366,1,1
Setup,2023-12-27T15:13:20.307411423,1,1
Blocked,2023-12-27T15:13:20.307412906,1,0
Blocked,2023-12-27T15:13:20.307413998,1,0
Blocked,2023-12-27T15:13:20.307415351,1,0
Blocked,2023-12-27T15:13:20.307416383,1,0
Production,2023-12-27T15:13:20.307417966,1,1
Production,2023-12-27T15:13:20.307419408,1,1
Production,2023-12-27T15:13:20.307420881,1,1
Production,2023-12-27T15:13:20.307422124,1,1
Production,2023-12-27T15:13:20.307423656,1,1
Production,2023-12-27T15:13:20.307424949,1,2
Production,2023-12-27T15:13:20.307426181,1,1
Production,2023-12-27T15:13:20.307446429,1,1
Production,2023-12-27T15:13:20.307447932,1,1
Production,2023-12-27T15:13:20.307450056,1,2
Production,2023-12-27T15:13:20.307454264,1,2
Production,2023-12-27T15:13:20.307455707,1,2
Production,2023-12-27T15:13:20.307457220,1,1
Production,2023-12-27T15:13:20.307458512,1,2
Production,2023-12-27T15:13:20.307459774,1,1
Production,2023-12-27T15:13:20.307461548,1,1
Production,2023-12-27T15:13:20.307462840,1,1
Production,2023-12-27T15:13:20.307464664,1,2
Production,2023-12-27T15:13:20.307466156,1,1
Production,2023-12-27T15:13:20.307486244,1,2
Production,2023-12-27T15:13:20.307487557,1,1
Production,2023-12-27T15:13:20.307489480,1,1
Production,2023-12-27T15:13:20.307490703,1,2
Production,2023-12-27T15:13:20.307492456,1,2
Production,2023-12-27T15:13:20.307493949,1,2
Production,2023-12-27T15:13:20.307495722,1,1
Setup,2023-12-27T15:13:20.307497215,1,1
Setup,2023-12-27T15:13:20.307498487,1,2
Setup,2023-12-27T15:13:20.307499730,1,1
Setup,2023-12-27T15:13:20.307501683,1,2
Production,2023-12-27T15:13:20.307503376,1,1
Production,2023-12-27T15:13:20.307528594,1,2
Production,2023-12-27T15:13:20.307530027,1,2
Production,2023-12-27T15:13:20.307532171,1,1
Setup,2023-12-27T15:13:20.307533734,1,1
Setup,2023-12-27T15:13:20.307535106,1,2
Setup,2023-12-27T15:13:20.307536409,1,1
Setup,2023-12-27T15:13:20.307538202,1,1
Setup,2023-12-27T15:13:20.307539514,1,1
Setup,2023-12-27T15:13:20.307541408,1,1
Setup,2023-12-27T15:13:20.307542881,1,2
Setup,2023-12-27T15:13:20.307544694,1,1
Setup,2023-12-27T15:13:20.307546267,1,2
Setup,2023-12-27T15:13:20.307566185,1,2
Setup,2023-12-27T15:13:20.307567968,1,1
Setup,2023-12-27T15:13:20.307569471,1,1
Blocked,2023-12-27T15:13:20.307570853,1,0
Blocked,2023-12-27T15:13:20.307571925,1,0
Blocked,2023-12-27T15:13:20.307573388,1,0
Blocked,2023-12-27T15:13:20.307574400,1,0
Blocked,2023-12-27T15:13:20.307575733,1,0
Blocked,2023-12-27T15:13:20.307576694,1,0
Blocked,2023-12-27T15:13:20.307578017,1,0
Blocked,2023-12-27T15:13:20.307579029,1,0
Blocked,2023-12-27T15:13:20.307580331,1,0
Blocked,2023-12-27T15:13:20.307581353,1,0
Setup,2023-12-27T15:13:20.307582816,1,2
Setup,2023-12-27T15:13:20.307584038,1,1
Setup,2023-12-27T15:13:20.307585571,1,1
Setup,2023-12-27T15:13:20.307587455,1,1
Setup,2023-12-27T15:13:20.307588677,1,1
Setup,2023-12-27T15:13:20.307590440,1,2
Blocked,2023-12-27T15:13:20.307591773,1,0
Blocked,2023-12-27T15:13:20.307592724,1,0
Setup,2023-12-27T15:13:20.307613423,1,1
Setup,2023-12-27T15:13:20.307614706,1,1
Setup,2023-12-27T15:13:20.307616499,1,1
Setup,2023-12-27T15:13:20.307617872,1,2
Setup,2023-12-27T15:13:20.307619154,1,2
Setup,2023-12-27T15:13:20.307620948,1,2
Setup,2023-12-27T15:13:20.307622150,1,2
Setup,2023-12-27T15:13:20.307623913,1,2
Setup,2023-12-27T15:13:20.307625246,1,1
Setup,2023-12-27T15:13:20.307627269,1,2
Setup,2023-12-27T15:13:20.307628742,1,1
Setup,2023-12-27T15:13:20.307630105,1,2
Setup,2023-12-27T15:13:20.307631287,1,1
Setup,2023-12-27T15:13:20.307651846,1,2
Production,2023-12-27T15:13:20.307653509,1,1
Production,2023-12-27T15:13:20.307654881,1,1
Production,2023-12-27T15:13:20.307656404,1,2
Production,2023-12-27T15:13:20.307657797,1,1
Production,2023-12-27T15:13:20.307659149,1,2
Production,2023-12-27T15:13:20.307660903,1,1
Setup,2023-12-27T15:13:20.307662386,1,2
Setup,2023-12-27T15:13:20.307663718,1,1
Setup,2023-12-27T15:13:20.307665031,1,2
Setup,2023-12-27T15:13:20.307667034,1,2
Setup,2023-12-27T15:13:20.307668287,1,1
Setup,2023-12-27T15:13:20.307670030,1,2
Setup,2023-12-27T15:13:20.307690408,1,1
Setup,2023-12-27T15:13:20.307691801,1,1
Blocked,2023-12-27T15:13:20.307693234,1,0
Blocked,2023-12-27T15:13:20.307694346,1,0
Setup,2023-12-27T15:13:20.307695879,1,2
Setup,2023-12-27T15:13:20.307697231,1,2
Production,2023-12-27T15:13:20.307698744,1,2
Production,2023-12-27T15:13:20.307700147,1,1
Production,2023-12-27T15:13:20.307701669,1,2
Production,2023-12-27T15:13:20.307703503,1,2
Production,2023-12-27T15:13:20.307704795,1,2
Production,2023-12-27T15:13:20.307706659,1,2
Production,2023-12-27T15:13:20.307707981,1,2
Production,2023-12-27T15:13:20.307728871,1,2
Production,2023-12-27T15:13:20.307730213,1,1
Production,2023-12-27T15:13:20.307732067,1,2
Setup,2023-12-27T15:13:20.307733810,1,2
Setup,2023-12-27T15:13:20.307735263,1,2
Setup,2023-12-27T15:13:20.307736946,1,1
Setup,2023-12-27T15:13:20.307738369,1,1
Production,2023-12-27T15:13:20.307758336,1,1
Production,2023-12-27T15:13:20.307759699,1,1
Production,2023-12-27T15:13:20.307761262,1,1
Production,2023-12-27T15:13:20.307762664,1,1
Setup,2023-12-27T15:13:20.307764167,1,1
Setup,2023-12-27T15:13:20.307765480,1,1
Blocked,2023-12-27T15:13:20.307766852,1,0
Blocked,2023-12-27T15:13:20.307767924,1,0
Production,2023-12-27T15:13:20.307769447,1,2
Production,2023-12-27T15:13:20.307770810,1,1
Production,2023-12-27T15:13:20.307772062,1,2
Production,2023-12-27T15:13:20.307773855,1,1
Production,2023-12-27T15:13:20.307775328,1,2
Production,2023-12-27T15:13:20.307776711,1,2
Setup,2023-12-27T15:13:20.307778173,1,1
Setup,2023-12-27T15:13:20.307798051,1,1
Setup,2023-12-27T15:13:20.307799734,1,1
Setup,2023-12-27T15:13:20.307801167,1,2
Setup,2023-12-27T15:13:20.307802419,1,1
Setup,2023-12-27T15:13:20.307804413,1,2
Setup,2023-12-27T15:13:20.307806056,1,2
Setup,2023-12-27T15:13:20.307807398,1,1
Setup,2023-12-27T15:13:20.307808761,1,2
Setup,2023-12-27T15:13:20.307810574,1,1
Setup,2023-12-27T15:13:20.307812067,1,2
Setup,2023-12-27T15:13:20.307813480,1,1
Setup,2023-12-27T15:13:20.307833277,1,1
Setup,2023-12-27T15:13:20.307835261,1,1
Setup,2023-12-27T15:13:20.307836563,1,1
Setup,2023-12-27T15:13:20.307841062,1,2
Blocked,2023-12-27T15:13:20.307842444,1,0
Blocked,2023-12-27T15:13:20.307843466,1,0
Blocked,2023-12-27T15:13:20.307844799,1,0
Blocked,2023-12-27T15:13:20.307845831,1,0
Production,2023-12-27T15:13:20.307847424,1,2
Production,2023-12-27T15:13:20.307848706,1,1
Production,2023-12-27T15:13:20.307849938,1,1
Production,2023-12-27T15:13:20.307851782,1,2
Production,2023-12-27T15:13:20.307853305,1,2
Production,2023-12-27T15:13:20.307854848,1,1
Production,2023-12-27T15:13:20.307856050,1,2
Production,2023-12-27T15:13:20.307876699,1,1
Production,2023-12-27T15:13:20.307878272,1,2
Production,2023-12-27T15:13:20.307879604,1,2
Blocked,2023-12-27T15:13:20.307880987,1,0
Blocked,2023-12-27T15:13:20.307881999,1,0
Setup,2023-12-27T15:13:20.307883812,1,2
Setup,2023-12-27T15:13:20.307885105,1,2
Production,2023-12-27T15:13:20.307886607,1,1
Production,2023-12-27T15:13:20.307888010,1,1
Blocked,2023-12-27T15:13:20.307889343,1,0
Blocked,2023-12-27T15:13:20.307890364,1,0
Blocked,2023-12-27T15:13:20.307891687,1,0
Blocked,2023-12-27T15:13:20.307892649,1,0
Blocked,2023-12-27T15:13:20.307893961,1,0
Blocked,2023-12-27T15:13:20.307894923,1,0
Blocked,2023-12-27T15:13:20.307896326,1,0
Blocked,2023-12-27T15:13:20.307897267,1,0
Production,2023-12-27T15:13:20.307898720,1,1
Production,2023-12-27T15:13:20.307899973,1,1
Production,2023-12-27T15:13:20.307901515,1,2
Production,2023-12-27T15:13:20.307921323,1,2
Setup,2023-12-27T15:13:20.307922946,1,2
Setup,2023-12-27T15:13:20.307924278,1,1
Setup,2023-12-27T15:13:20.307925551,1,2
Setup,2023-12-27T15:13:20.307927384,1,1
Production,2023-12-27T15:13:20.307929007,1,2
Production,2023-12-27T15:13:20.307930420,1,2
Production,2023-12-27T15:13:20.307931893,1,2
Production,2023-12-27T15:13:20.307933255,1,1
Production,2023-12-27T15:13:20.307934598,1,1
Production,2023-12-27T15:13:20.307936491,1,2
Setup,2023-12-27T15:13:20.307937994,1,1
Setup,2023-12-27T15:13:20.307958092,1,2
Setup,2023-12-27T15:13:20.307959555,1,2
Setup,2023-12-27T15:13:20.307961478,1,2
Setup,2023-12-27T15:13:20.307962741,1,1
Setup,2023-12-27T15:13:20.307964624,1,2
Blocked,2023-12-27T15:13:20.307965997,1,0
Blocked,2023-12-27T15:13:20.307967039,1,0
Setup,2023-12-27T15:13:20.307968592,1,1
Setup,2023-12-27T15:13:20.307969864,1,2
Setup,2023-12-27T15:13:20.307971096,1,1
Setup,2023-12-27T15:13:20.307972880,1,2
Production,2023-12-27T15:13:20.307974342,1,1
Production,2023-12-27T15:13:20.307975865,1,2
